Window_ID,Window_Timestamp,Flow_Count,Src Port_mean,Src Port_std,Src Port_max,Src Port_min,Dst Port_mean,Dst Port_std,Dst Port_max,Dst Port_min,Protocol_mean,Protocol_std,Protocol_max,Protocol_min,Flow Duration_mean,Flow Duration_std,Flow Duration_max,Flow Duration_min,Tot Fwd Pkts_mean,Tot Fwd Pkts_std,Tot Fwd Pkts_max,Tot Fwd Pkts_min,Tot Bwd Pkts_mean,Tot Bwd Pkts_std,Tot Bwd Pkts_max,Tot Bwd Pkts_min,TotLen Fwd Pkts_mean,TotLen Fwd Pkts_std,TotLen Fwd Pkts_max,TotLen Fwd Pkts_min,TotLen Bwd Pkts_mean,TotLen Bwd Pkts_std,TotLen Bwd Pkts_max,TotLen Bwd Pkts_min,Fwd Pkt Len Mean_mean,Fwd Pkt Len Mean_std,Fwd Pkt Len Mean_max,Fwd Pkt Len Mean_min,Bwd Pkt Len Mean_mean,Bwd Pkt Len Mean_std,Bwd Pkt Len Mean_max,Bwd Pkt Len Mean_min,Flow Byts/s_mean,Flow Byts/s_std,Flow Byts/s_max,Flow Byts/s_min,Flow Pkts/s_mean,Flow Pkts/s_std,Flow Pkts/s_max,Flow Pkts/s_min,SYN Flag Cnt_mean,SYN Flag Cnt_std,SYN Flag Cnt_max,SYN Flag Cnt_min,ACK Flag Cnt_mean,ACK Flag Cnt_std,ACK Flag Cnt_max,ACK Flag Cnt_min,RST Flag Cnt_mean,RST Flag Cnt_std,RST Flag Cnt_max,RST Flag Cnt_min,Unique_Src_Ports,Unique_Dst_Ports,SYN_ACK_Ratio,RST_SYN_Ratio,Port_Diversity,Connection_Failure_Rate,Traffic_Burst_Score,Port_Scan_Score,Attack,Attack_Stage
65,2026-08-31 10:05:25,10,24269.5,20283.217152502104,56750,1750,1154.5,3.0276503540974917,1159,1150,6.0,0.0,6,6,241677.46164199416,198563.17394748214,613116.2431452706,21191.4631066632,12.3,2.110818693198342,15,8,9.2,2.7406406388125952,14,6,8805.7,5155.85507618927,15876,1199,7804.3,4243.969526804409,17460,2930,681.2,369.9972372269225,1134.0,109.0,850.5,341.6766665203295,1455.0,293.0,0.13844428531722816,0.11415526407036898,0.3521229260537705,0.0207763276474794,0.00020211078887115026,0.00022829674407364743,0.0008022098288547,2.935821746846386e-05,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,1.0,9.090909090909092,1,1
66,2026-08-31 10:05:30,10,30862.9,19758.544562065068,64996,4768,1164.5,3.0276503540974917,1169,1160,5.5,1.5811388300841898,6,1,626938.1001569781,500338.64933874377,1530083.286932174,27136.59459926547,11.0,2.8284271247461903,15,7,11.2,2.6161889160464775,15,7,8267.8,5022.673011233936,19266,2849,9909.7,4587.286223901883,17460,1824,734.2,365.2940368160057,1482.0,365.0,891.9,361.6396149637248,1375.0,152.0,0.12932784493928376,0.2925836069836962,0.9586685571489316,0.0075616798763434,0.0001448717724939177,0.00030084057042058205,0.0009949664056513,1.2417624688895816e-05,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,1.023041474654378,9.090909090909092,1,1
67,2026-08-31 10:05:35,10,27615.0,16821.657964263413,62374,6913,1174.5,3.0276503540974917,1179,1170,7.2,5.553777493242275,17,1,470710.89843591803,486166.0363552333,1750269.1032642317,64657.57417544264,12.9,3.665151201974256,20,9,8.9,3.142893217686178,16,5,11457.7,7334.61681268278,26982,1885,5929.3,5573.258672745536,20480,1230,889.5,486.45914525271286,1499.0,145.0,640.7,371.0459839726368,1280.0,123.0,0.08227441444156455,0.10690363307997709,0.3678199859631118,0.0068652300252124,0.00010555697260969049,0.0001096330717404779,0.0003247879349721,1.4854858576525036e-05,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,1.0244360902255638,9.090909090909092,1,1
68,2026-08-31 10:05:40,10,38212.2,19172.09650507737,63753,10125,1184.5,3.0276503540974917,1189,1180,8.2,4.638007234913623,17,6,541378.5218017122,309873.5993423369,1279408.5204151128,106611.07153887136,10.4,2.547329756605707,15,6,8.9,2.6012817353502227,12,4,8474.6,5123.2812228969915,15145,2990,6193.2,5250.965325008769,17568,1210,795.1,414.0631862677751,1463.0,299.0,672.5,438.13474588938453,1464.0,110.0,0.04331548978867317,0.04710145862131822,0.1686222616359239,0.00609589687983,4.963093831828467e-05,4.005783539383553e-05,0.0001594581102414,1.5632223547608188e-05,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,0.9120982986767486,9.090909090909092,1,1
69,2026-08-31 10:05:45,10,32693.1,21329.898548750763,65224,5682,1194.5,3.0276503540974917,1199,1190,6.0,0.0,6,6,291823.22138362646,234990.9684007995,817825.2330108547,44397.18636719816,10.9,2.7264140062238043,15,7,7.8,2.043961295567452,11,5,7197.5,5633.182823433145,15431,959,5713.8,3746.2909301512254,11242,820,673.8,517.010810116943,1446.0,69.0,694.6,367.76780114027866,1083.0,164.0,0.09461515356379185,0.1412705564673296,0.4789717938279403,0.0158515559465772,0.00013129600381613207,0.00014116617821880348,0.0004955268969769,2.0786837228298747e-05,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,0.8990384615384616,9.090909090909092,1,1
70,2026-08-31 10:05:50,10,30531.8,19654.257909052572,63092,7055,22.0,0.0,22,22,6.6,3.9777157040470135,17,1,501303.43559085426,461188.5430385232,1350544.9163326034,18701.91295767864,12.9,3.9001424475410014,20,7,9.4,2.9514591494904874,13,5,10786.8,7690.851069795708,24354,861,8178.6,4414.663701801079,14625,3305,798.6,483.7614655546218,1353.0,123.0,856.8,322.72203381720175,1472.0,312.0,0.13119296902477523,0.23510706298088432,0.7882616086107176,0.0115748054715149,0.0001590426775054322,0.00028640839876586585,0.000962468386582,1.2503165510683152e-05,1.0,0.0,1,1,0.5,0.5270462766947299,1,0,0.5,0.5270462766947299,1,0,10,1,1.6666666666666667,0.45454545454545453,0.09090909090909091,0.022321428571428572,1.0639312977099238,0.9090909090909091,1,2
71,2026-08-31 10:05:55,10,29772.4,18892.346152756032,54184,3022,22.0,0.0,22,22,7.7,5.143496432929214,17,1,549810.8894134734,569004.4850483122,1796083.130004628,6037.822640070042,10.6,4.005551702879947,19,3,10.0,2.788866755113585,14,5,8215.8,7392.373950377661,26030,909,10531.6,5947.531461782181,20580,2712,706.8,438.57770121154135,1377.0,223.0,1015.0,410.2979946873302,1470.0,339.0,0.2789747589129138,0.614791049159266,1.9985681427492767,0.0109137487415965,0.00045886922259309986,0.0011821779133369184,0.0038093202356205,1.2248876253194816e-05,1.0,0.0,1,1,0.6,0.5163977794943223,1,0,0.5,0.5270462766947299,1,0,10,1,1.4285714285714286,0.45454545454545453,0.09090909090909091,0.024154589371980676,0.998062015503876,0.9090909090909091,1,2
72,2026-08-31 10:06:00,10,30006.3,17819.00162467022,54494,8470,22.0,0.0,22,22,8.2,4.638007234913623,17,6,297528.0900089653,302500.56773503934,908454.0907357624,31974.157580488223,11.7,2.869378562220979,17,8,8.9,4.7714428286071575,17,4,9053.6,7119.495334798825,22065,1881,6646.6,6622.373713405187,24548,1012,726.8,451.33205317396,1471.0,171.0,719.2,406.69693876398924,1444.0,253.0,0.1576383549956269,0.21851102609527895,0.728718935116179,0.0115250733159284,0.0002201151939153941,0.00023988021659181223,0.000642269465112,2.201542180693108e-05,1.0,0.0,1,1,0.2,0.42163702135578396,1,0,0.5,0.5270462766947299,1,0,10,1,3.3333333333333335,0.45454545454545453,0.09090909090909091,0.024154589371980676,1.0098039215686274,0.9090909090909091,1,2
73,2026-08-31 10:06:05,10,32298.9,18885.12546041343,64145,8485,22.0,0.0,22,22,9.3,5.313504806936128,17,6,289249.1314079662,354951.7341477473,928928.7130413296,18571.18363487568,10.1,2.330951164939612,15,7,10.2,3.521363372331802,16,5,4964.8,5332.4573405596875,16230,873,6171.2,5463.414251993792,18564,707,460.7,435.74331128926497,1100.0,97.0,569.0,364.31122226287056,1326.0,101.0,0.18643173514380754,0.2203803744579136,0.6773935490897577,0.0082417519153344,0.0003336996142583319,0.0003543088069059088,0.0010769372799519,2.5601687188738745e-05,1.0,0.0,1,1,0.5,0.5270462766947299,1,0,0.5,0.5270462766947299,1,0,10,1,1.6666666666666667,0.45454545454545453,0.09090909090909091,0.024509803921568627,0.9854368932038835,0.9090909090909091,1,2
74,2026-08-31 10:06:10,10,38209.9,15694.713019570212,63517,11237,22.0,0.0,22,22,8.2,4.638007234913623,17,6,217511.89147129026,145556.94342724298,430916.7572435212,20370.65126492444,10.6,3.3730961708462712,16,6,8.1,2.0248456731316584,12,5,4414.4,3292.246318582834,11661,704,3962.4,2662.4302265244646,8416,693,455.3,321.03341812894735,1023.0,44.0,513.2,345.2515347137826,1052.0,91.0,0.10932487112041593,0.1557704507945964,0.4897241558633968,0.0129928858272448,0.000184338515136503,0.0002043123935428785,0.0006872632500087,3.7821405463551605e-05,1.0,0.0,1,1,0.4,0.5163977794943222,1,0,0.5,0.5270462766947299,1,0,10,1,2.0,0.45454545454545453,0.09090909090909091,0.026595744680851064,0.9077669902912622,0.9090909090909091,1,2
75,2026-08-31 10:06:15,10,29318.9,19058.27917759395,55336,4158,445.0,0.0,445,445,8.2,4.638007234913623,17,6,753986.896423819,562706.0281246671,1754521.4356009522,167880.30681875034,56.5,14.539218991709593,75,25,10.1,3.071373199943851,17,6,43885.5,32639.028142019724,105600,2700,8201.2,5767.107358883558,21165,1264,732.2,430.8995242513039,1408.0,60.0,779.1,389.22499919712243,1245.0,158.0,0.11194903699070471,0.10559459356119412,0.3519021665807675,0.0145361575426515,0.00014147931346145088,0.0001075235426563253,0.0003752673627423,3.8757007249855184e-05,0.7,0.4830458915396479,1,0,0.4,0.5163977794943223,1,0,0.0,0.0,0,0,10,1,1.4,0.0,0.09090909090909091,0.0,2.260692464358452,0.6363636363636364,1,3
76,2026-08-31 10:06:20,10,37246.5,22127.960915497337,65071,2165,445.0,0.0,445,445,8.2,4.638007234913623,17,6,495001.8187962362,445442.5582726378,1292751.2083135063,28933.37077291333,48.5,15.643600040343086,70,25,9.8,2.973961069759395,16,7,23681.0,15014.821529260864,48790,5900,5770.8,3664.864338856518,11792,784,551.7,425.1282290216813,1303.0,118.0,668.9,484.11372630818886,1474.0,98.0,0.26272553468743876,0.5816699606417779,1.9080390050025569,0.0183577472967723,0.0004227887729565839,0.0008065979568217644,0.002695849045216,3.5252256767115186e-05,0.4,0.5163977794943223,1,0,0.4,0.5163977794943223,1,0,0.0,0.0,0,0,10,1,0.8,0.0,0.09090909090909091,0.0,1.5756756756756756,0.36363636363636365,1,3
77,2026-08-31 10:06:25,10,25541.9,12180.226073891696,41627,4291,445.0,0.0,445,445,7.1,3.478505426185217,17,6,439541.82730524166,510542.5078179213,1657764.7978903975,8078.998311470881,60.5,18.173546098045307,85,35,9.9,2.282785822435191,13,6,36482.5,23796.229305641402,76925,11180,5934.7,4881.693468687093,14868,472,618.7,356.89869399841996,1264.0,172.0,583.5,418.08432163859004,1239.0,59.0,0.5994763470718293,1.020679568617559,3.2241620759809293,0.0324720370876365,0.001404268646829138,0.0029200202891449577,0.0095308845151463,4.814560421610823e-05,0.5,0.5270462766947299,1,0,0.7,0.4830458915396479,1,0,0.0,0.0,0,0,10,1,0.625,0.0,0.09090909090909091,0.0,1.4991482112436114,0.45454545454545453,1,3
78,2026-08-31 10:06:30,10,34551.5,20333.608376555083,55722,3035,445.0,0.0,445,445,8.2,4.638007234913623,17,6,657252.7659093604,410398.4796575579,1348308.223448412,67403.42991521535,55.5,19.500712237705006,75,20,11.8,3.8528488738133038,17,6,46156.0,36352.7187428946,101360,4980,7832.3,3702.014348072322,16192,2259,760.1,500.9616197319356,1448.0,137.0,738.2,425.17860299460557,1472.0,251.0,0.19999875656514376,0.37181884542457877,1.2438536153578703,0.0142573146144054,0.0002128009743556647,0.00030237059025235437,0.0010533588584256,3.5600168540750974e-05,0.7,0.4830458915396479,1,0,0.5,0.5270462766947299,1,0,0.0,0.0,0,0,10,1,1.1666666666666667,0.0,0.09090909090909091,0.0,1.1941092973740242,0.6363636363636364,1,3
79,2026-08-31 10:06:35,10,34482.1,19238.685999539804,63280,9791,445.0,0.0,445,445,9.3,5.313504806936128,17,6,431975.4511677687,369420.8906690656,1197495.484629651,70371.79592046166,50.0,10.0,60,35,9.9,4.976611966656298,18,4,36546.0,23548.13082933666,75660,3410,7976.4,4833.574113542804,19515,1336,746.1,467.52740858454257,1383.0,62.0,833.4,364.0662943292975,1301.0,334.0,0.25968176072607146,0.24768529057151,0.6832253680010271,0.0169286650847791,0.00032202115356801906,0.00030009091833031206,0.0008384040682761,3.507320114249833e-05,0.4,0.5163977794943223,1,0,0.5,0.5270462766947299,1,0,0.0,0.0,0,0,10,1,0.6666666666666666,0.0,0.09090909090909091,0.0,0.9272445820433437,0.36363636363636365,1,3
80,2026-08-31 10:06:40,10,32040.2,20409.242905006435,61643,1953,8080.0,0.0,8080,8080,8.2,4.638007234913623,17,6,381840.3251080408,616211.848949217,2088465.7736152671,20584.908823963648,2.0,0.0,2,2,2.0,0.0,2,2,8278.2,5939.128439613191,17556,1380,4921.5,3521.5064405891853,10437,740,4139.1,2969.5642198065957,8778.0,690.0,2460.75,1760.7532202945927,5218.5,370.0,0.1111159651492611,0.10022772150802119,0.2619926386558155,0.0072742393923118,4.2254825807226196e-05,5.639231279341854e-05,0.0001943171102803,1.915281567222714e-06,0.6,0.5163977794943223,1,0,0.5,0.5270462766947299,1,0,0.0,0.0,0,0,10,1,1.0,0.0,0.09090909090909091,0.0,0.07680491551459294,0.5454545454545454,1,4
81,2026-08-31 10:06:45,10,30246.6,16358.837898144775,56394,6768,8080.0,0.0,8080,8080,8.8,5.865151319446072,17,1,383966.97166757693,381048.39870144107,1082451.2585782784,10616.49495164864,2.0,0.0,2,2,2.0,0.0,2,2,7992.4,5151.95618080054,17964,1260,6864.8,5443.837470020574,16688,1072,3996.2,2575.97809040027,8982.0,630.0,3432.4,2721.918735010287,8344.0,536.0,0.1899535505034095,0.28495035761935733,0.9323227709103472,0.0055965813615737,7.79909845376629e-05,0.00012597556865606734,0.0003767721846475,3.695316503411672e-06,0.4,0.5163977794943223,1,0,0.3,0.4830458915396479,1,0,0.0,0.0,0,0,10,1,1.0,0.0,0.09090909090909091,0.0,0.09704027171276079,0.36363636363636365,1,4
82,2026-08-31 10:06:50,10,31179.2,19226.717902150875,58009,5676,8080.0,0.0,8080,8080,8.2,4.638007234913623,17,6,708463.532979558,495863.6683908745,1417950.8158214,71759.49691092814,2.0,0.0,2,2,2.0,0.0,2,2,9225.7,6564.382513907069,25560,882,5894.5,4738.669580049752,17498,692,4612.85,3282.1912569535343,12780.0,441.0,2947.25,2369.334790024876,8749.0,346.0,0.04778463823319838,0.06290758380151608,0.2029557149215815,0.0046097211073226,1.2646810980132038e-05,1.6072765865222662e-05,5.57417508710743e-05,2.820972318179205e-06,0.6,0.5163977794943222,1,0,0.4,0.5163977794943223,1,0,0.0,0.0,0,0,10,1,1.2,0.0,0.09090909090909091,0.0,0.14316392269148176,0.5454545454545454,1,4
83,2026-08-31 10:06:55,10,41121.0,19797.441916683187,63005,12850,8080.0,0.0,8080,8080,7.1,3.478505426185217,17,6,602633.0324498515,485539.5502798131,1391773.6546059393,32960.16770357838,2.0,0.0,2,2,2.0,0.0,2,2,7651.9,3950.725178158225,15090,1880,6594.9,4475.7420104876965,14220,450,3825.95,1975.3625890791125,7545.0,940.0,3297.45,2237.8710052438482,7110.0,225.0,0.06551063257235497,0.0697259653935748,0.2162610355002388,0.0044847270413267,2.29906014648273e-05,3.6242661477720705e-05,0.0001213586057801,2.8740305485260835e-06,0.6,0.5163977794943223,1,0,0.4,0.5163977794943222,1,0,0.0,0.0,0,0,10,1,1.2,0.0,0.09090909090909091,0.0,0.2617801047120419,0.5454545454545454,1,4
84,2026-08-31 10:07:00,10,18876.9,10862.66227292166,32802,3193,8080.0,0.0,8080,8080,5.0,2.1081851067789197,6,1,698441.1559801444,696821.6627949837,2035711.0373393192,166176.1874013243,2.0,0.0,2,2,2.0,0.0,2,2,7615.2,6035.616599265839,17836,1313,6304.4,4032.196980417609,13156,335,3807.6,3017.8082996329194,8918.0,656.5,3152.2,2016.0984902088046,6578.0,167.5,0.043173201882635896,0.04560345908230281,0.1532756558714073,0.0063725891487794,1.1649875879925054e-05,8.096648499061883e-06,2.4070837478651977e-05,1.9649154160938102e-06,0.7,0.4830458915396479,1,0,0.2,0.42163702135578396,1,0,0.0,0.0,0,0,10,1,2.3333333333333335,0.0,0.09090909090909091,0.0,0.975609756097561,0.6363636363636364,1,4
85,2026-08-31 10:07:05,10,23424.4,22620.6674879412,64942,1809,443.0,0.0,443,443,7.1,3.478505426185217,17,6,531062.8528334519,445171.1593829547,1475247.3209791938,99626.57002461488,12.5,2.3213980461973533,16,10,10.1,4.121757985239902,18,5,204676.0,107236.94255660634,383360,25740,169796.0,136335.30978192456,412720,13120,16586.0,8448.153249872621,29580.0,2340.0,17146.0,10470.661870197127,29840.0,840.0,1.2851721874688322,1.0798079167795,3.14118314269862,0.1817051257685107,7.553825609027062e-05,5.5189805663166955e-05,0.000170117717136,1.2201343967146136e-05,0.5,0.5270462766947299,1,0,0.3,0.4830458915396479,1,0,1.0,0.0,1,1,10,1,1.25,1.6666666666666667,0.09090909090909091,0.04405286343612335,2.89002557544757,0.45454545454545453,1,5
86,2026-08-31 10:07:10,10,31747.4,18541.30025525598,60524,3376,443.0,0.0,443,443,8.2,4.638007234913623,17,6,277181.35798171704,309483.4649832644,1078565.0325194623,29552.30576819345,10.7,2.6687491868330797,15,5,9.4,1.505545305418162,13,8,175204.0,99667.99187524771,322560,38900,134894.0,70895.87798705617,200480,14580,16178.0,8763.2081898,29640.0,6620.0,14780.0,8432.434734734421,25060.0,1520.0,3.3736837763875216,4.640540111624985,15.51824766033652,0.136310742111866,0.00019786584055530126,0.0002208792783374541,0.0006308487494236,2.132462976855475e-05,0.5,0.5270462766947299,1,0,0.5,0.5270462766947299,1,0,1.0,0.0,1,1,10,1,0.8333333333333334,1.6666666666666667,0.09090909090909091,0.04950495049504951,1.8206521739130435,0.45454545454545453,1,5
87,2026-08-31 10:07:15,10,23970.7,22231.076092563162,65410,2956,443.0,0.0,443,443,6.0,0.0,6,6,370884.7527666316,212980.61791698,603819.0690047157,3690.1057206735054,11.5,2.173067468400883,15,9,8.1,3.0349812373573437,13,4,190566.0,92907.46031520946,357300,69940,123394.0,66329.5141614115,291460,46560,17134.0,8314.341291474095,26100.0,5380.0,16054.0,5552.929557149691,22420.0,3880.0,10.851453971672406,30.62126552370131,97.93757316922144,0.3497288777342741,0.0007619138265882798,0.002208502243391683,0.0070458685733252,2.7193606509146093e-05,0.4,0.5163977794943222,1,0,0.7,0.4830458915396479,1,0,1.0,0.0,1,1,10,1,0.5,2.0,0.09090909090909091,0.050761421319796954,1.384180790960452,0.36363636363636365,1,5
88,2026-08-31 10:07:20,10,34121.5,24481.618679463714,63467,1364,443.0,0.0,443,443,6.0,0.0,6,6,687268.8514167976,570989.427052051,1932375.1100352616,19578.81378130868,11.9,3.1780497164141406,19,9,9.4,2.3664319132398464,14,6,197166.0,154969.5152961095,436500,8820,147814.0,82246.70587121813,255600,32040,15076.0,9673.417412912793,29100.0,980.0,15948.0,8621.333745746973,28400.0,3040.0,1.6356476481862814,2.842977083623091,9.45716129555281,0.1621838318920695,0.00015992411461994714,0.0003754775659114544,0.0012258148147184,1.0867455232078683e-05,0.6,0.5163977794943223,1,0,0.4,0.5163977794943222,1,0,1.0,0.0,1,1,10,1,1.2,1.4285714285714286,0.09090909090909091,0.04672897196261682,1.2088535754824064,0.5454545454545454,1,5
89,2026-08-31 10:07:25,10,25707.5,19663.325853250542,56802,1162,443.0,0.0,443,443,9.3,5.313504806936128,17,6,496914.30565415666,504994.0605632487,1701191.1419677434,35615.852056629985,10.8,2.3475755815545343,14,8,8.4,2.3190036174568114,11,5,182592.0,102324.84360006507,392560,12040,136210.0,61861.54450778681,214560,32000,17598.0,8402.943664110942,28040.0,860.0,17338.0,8320.023771333563,27340.0,3200.0,2.2857463350350593,3.1377164493538747,9.331221113107484,0.025887743542328,0.00012221614030636345,0.000162195340266308,0.0004773155494973,1.4107762148407652e-05,0.3,0.4830458915396479,1,0,0.6,0.5163977794943222,1,0,1.0,0.0,1,1,10,1,0.42857142857142855,2.5,0.09090909090909091,0.05181347150259067,0.9293320425943853,0.2727272727272727,1,5
90,2026-08-31 10:07:30,10,40957.1,19586.716130241606,65377,14307,1817.3,3305.6955243942234,8080,53,8.2,4.638007234913623,17,6,537959.1432035153,545231.2979024042,1785020.5113559822,28079.02947038196,10.7,3.433495141818158,18,5,9.2,3.2249030993194197,13,5,8163.8,5822.123759133488,15392,451,6903.4,4349.6504380620445,14556,1066,753.6,512.0701340853831,1441.0,41.0,752.6,358.5998078948484,1213.0,82.0,0.10590342151191141,0.19111731310589486,0.6389109713544118,0.0062430992721546,0.00015930193967273682,0.00032201502789878754,0.0010684129955759,1.2885006000518902e-05,0.7,0.4830458915396479,1,0,0.5,0.5270462766947299,1,0,0.0,0.0,0,0,10,5,1.1666666666666667,0.0,0.45454545454545453,0.0,0.989065606361829,3.1818181818181817,0,0
91,2026-08-31 10:07:35,10,38195.7,17801.289279462628,59366,10453,1747.4,3341.061448102983,8080,53,7.1,3.478505426185217,17,6,300858.97550021345,310521.4998899143,975463.5990236144,69097.5522387576,10.2,3.32665998663324,19,7,9.2,3.5213633723318014,14,3,10262.1,5134.314093538796,15950,720,8502.3,6272.182555626958,18876,955,1009.5,448.28072801662034,1450.0,72.0,896.7,497.5904272927016,1452.0,122.0,0.13242957306798336,0.11557846862394365,0.3260028650349915,0.0172512844320089,0.00013555613111920016,0.00010304779802506303,0.0003183904390823,1.5848422161573096e-05,0.5,0.5270462766947299,1,0,0.4,0.5163977794943222,1,0,0.0,0.0,0,0,10,5,1.0,0.0,0.45454545454545453,0.0,0.970970970970971,2.272727272727273,0,0
92,2026-08-31 10:07:40,10,27776.1,15993.20229521141,53906,2331,2571.7,3805.2765427320346,8080,22,8.2,4.638007234913623,17,6,838351.5735854465,814587.8521905417,2216621.058871157,25738.945354293115,11.2,2.394437999475729,15,8,9.7,2.5841396591085743,13,4,7758.1,6024.449840257431,18410,550,7064.5,4312.928632482676,14928,468,671.3,457.89762320122753,1315.0,55.0,696.7,392.86640364265196,1244.0,117.0,0.05823134367002778,0.07438708580874315,0.2414240331937026,0.005092170755725,0.00013408648807426623,0.00024734757250308165,0.0008158842447807,8.120467830024823e-06,0.4,0.5163977794943222,1,0,0.7,0.4830458915396479,1,0,0.0,0.0,0,0,10,5,0.5,0.0,0.45454545454545453,0.0,1.0326086956521738,1.8181818181818181,0,0
93,2026-08-31 10:07:45,10,24201.2,21090.60064894628,64353,2164,1859.2,3283.070371872444,8080,53,7.7,5.143496432929215,17,1,258438.15321547812,269786.66274729,744685.6389096142,11044.442509364311,9.1,2.1832697191750423,12,6,8.9,2.685351208149711,15,6,9065.6,4933.5547292663805,17700,957,5530.8,5697.221580150568,19125,430,986.7,407.7897197766951,1475.0,87.0,582.7,462.31255661078467,1275.0,43.0,0.19337377584993978,0.28820208264416747,0.9826307234963764,0.0174932875285462,0.0003538155737685623,0.0005089053888059294,0.0015392356807682,1.879987912793796e-05,0.6,0.5163977794943222,1,0,0.8,0.42163702135578396,1,0,0.0,0.0,0,0,10,5,0.6666666666666666,0.0,0.45454545454545453,0.0,0.9193054136874361,2.727272727272727,0,0
94,2026-08-31 10:07:50,10,23672.3,20508.41569291332,56714,1581,3420.0,4013.571532244622,8080,22,9.3,5.313504806936128,17,6,413769.5964581265,351450.1536945198,1118888.118831853,5284.43945082271,12.3,4.44847039878753,21,8,9.4,2.1186998109427604,13,6,6882.4,5688.982377270023,19782,1224,6641.9,4514.341085178803,13970,1645,507.6,291.95631332253953,1099.0,153.0,681.1,394.90939889211717,1316.0,235.0,0.3062212404249296,0.6833782875300963,2.1902039158185564,0.011407489951951,0.0005928078151397515,0.0013151065187897097,0.0041631662474518,1.6087399353772362e-05,0.3,0.4830458915396479,1,0,0.7,0.48304589153964794,1,0,0.0,0.0,0,0,10,5,0.375,0.0,0.45454545454545453,0.0,1.0806772908366533,1.3636363636363635,0,0
95,2026-08-31 10:07:55,10,38745.5,19580.58026747704,61035,1906,1454.5,3.0276503540974917,1459,1450,7.1,3.478505426185217,17,6,825570.9877623392,585175.7071034003,1635854.8756225146,163346.1295940963,9.9,3.3482997343593826,16,6,9.0,2.6246692913372702,13,5,7367.7,4720.806688362582,17208,1701,4701.3,3524.771798759933,12231,460,761.6,431.1409153500615,1434.0,198.0,577.3,456.3563544229687,1359.0,46.0,0.02446970654750926,0.021279835854573367,0.0765011228118292,0.0045431902980552,4.012038943830292e-05,3.258000084017072e-05,9.775252084312452e-05,1.0392119895982113e-05,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,0.9507042253521126,9.090909090909092,1,1
96,2026-08-31 10:08:00,10,30316.8,19387.23601754515,59978,8190,1464.5,3.0276503540974917,1469,1460,6.0,0.0,6,6,504684.1684964597,1013958.5657099194,3359782.0807618857,28267.348993116768,10.6,3.7178249316263163,15,3,9.8,2.0976176963403033,12,5,9184.1,5812.529788693082,17232,2325,8987.8,5740.277670403526,17388,1008,898.7,444.8637868931218,1436.0,155.0,879.2,455.28594189683577,1452.0,112.0,0.2318811603791202,0.28360712837283564,0.7650876634245185,0.0053217737252447,0.00021839757171245657,0.00022301483632156317,0.0006033788155938,6.2504053819988825e-06,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,1.0159362549800797,9.090909090909092,1,1
97,2026-08-31 10:08:05,10,28845.7,20399.823665087566,63178,3478,1474.5,3.0276503540974917,1479,1470,7.1,3.478505426185217,17,6,498617.57715386647,579360.1053576942,1698977.9113062543,45491.63832368962,13.0,3.197221015541813,17,9,9.5,2.6352313834736494,13,5,8133.3,4071.8419542020542,15980,1292,8640.0,4921.355526907421,16620,990,673.5,363.39945881449336,1278.0,76.0,920.9,478.90533743342456,1404.0,165.0,0.09345169777725303,0.0957818704652915,0.3281921809561061,0.0030329999970439,0.00011225766697754763,0.00010068486530216908,0.0003517129869589,1.3125554137187251e-05,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,1.1029411764705883,9.090909090909092,1,1
98,2026-08-31 10:08:10,10,27264.5,16184.478189851467,56244,4826,1484.5,3.0276503540974917,1489,1480,7.1,3.4785054261852175,17,6,581530.1420413837,645699.4325007636,1618854.8211409138,3101.510830969832,12.0,3.4641016151377544,17,6,9.0,2.4037008503093262,12,5,10375.9,6654.837729885764,24327,612,9065.0,3289.852647831578,13008,4081,825.0,461.79264225888704,1431.0,102.0,1028.0,339.99248357704744,1479.0,494.0,1.1136158623372856,2.1510254965451034,5.222273321385858,0.0083805221738304,0.0011722735728828706,0.0023289190357711005,0.0067708936311289,1.3496899020948838e-05,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,1.0,9.090909090909092,1,1
